Uuid,Exchange,TimeStamp,OrderType,Limit,Quantity,QuantityRemaining,Commission,Price,PricePerUnit,IsConditional,Condition,ConditionTarget,ImmediateOrCancel,Closed
85b04794-431c-42cb-9acb-6fbd5c1d3510,BTC-XMR,1/6/2018 10:26:16 PM,LIMIT_SELL,0.02216107,0.17290490,0.00000000,0.00000957,0.00383175,0.02216103,False,,0.00000000,False,1/6/2018 10:26:16 PM
3444fdcc-bc25-42f7-973d-65f92def13cc,BTC-THC,1/6/2018 10:26:23 PM,LIMIT_SELL,0.00003474,107.28518433,0.00000000,0.00000931,0.00372708,0.00003474,False,,0.00000000,False,1/6/2018 10:26:24 PM
cc1de3bd-ba5e-43fe-bb1a-caca5dd5b166,BTC-ZEN,1/6/2018 10:26:42 PM,LIMIT_SELL,0.00303000,0.97147916,0.00000000,0.00000735,0.00294358,0.00303000,False,,0.00000000,False,1/6/2018 10:26:42 PM
42c7e513-9f86-40ef-934f-9fca7af3747f,BTC-ETH,1/6/2018 10:26:45 PM,LIMIT_SELL,0.05781000,0.06036940,0.00000000,0.00000873,0.00349285,0.05785795,False,,0.00000000,False,1/6/2018 10:26:45 PM
a8d799a7-075a-4146-935a-86db543bd65b,USDT-BTC,1/6/2018 10:26:57 PM,LIMIT_SELL,17180.98046875,0.00859248,0.00000000,0.36906807,147.62723105,17180.98046780,False,,0.00000000,False,1/6/2018 10:26:57 PM
25846844-df34-4809-a054-234fe2d09c0c,BTC-BCH,1/6/2018 10:26:32 PM,LIMIT_SELL,0.14559479,0.02417604,0.00000000,0.00000879,0.00351990,0.14559456,False,,0.00000000,False,1/6/2018 10:27:13 PM
696f7294-c705-468f-8aa7-8e97764c855c,BTC-THC,1/6/2018 10:27:56 PM,LIMIT_SELL,0.00003474,100.75806026,0.00000000,0.00000875,0.00350134,0.00003475,False,,0.00000000,False,1/6/2018 10:27:56 PM
0b76bb31-a568-45ca-bca5-adcae91ceac1,BTC-BCH,1/6/2018 10:28:18 PM,LIMIT_SELL,0.14548391,0.02198029,0.00000000,0.00000799,0.00319777,0.14548352,False,,0.00000000,False,1/6/2018 10:28:19 PM
12614249-8573-4c9e-8b9c-6973c8c2875f,BTC-ZEN,1/6/2018 10:28:19 PM,LIMIT_SELL,0.00303000,0.85303533,0.00000000,0.00000646,0.00258470,0.00303000,False,,0.00000000,False,1/6/2018 10:28:19 PM
8a4659aa-f024-4120-ad0c-ba58909f929d,BTC-ETH,1/6/2018 10:28:20 PM,LIMIT_SELL,0.05789800,0.05177216,0.00000000,0.00000750,0.00300019,0.05794987,False,,0.00000000,False,1/6/2018 10:28:20 PM
8518ecc4-7ba9-4993-9056-7715f21e58a2,USDT-BTC,1/6/2018 10:28:21 PM,LIMIT_SELL,17190.98046875,0.00781039,0.00000000,0.33575212,134.30084969,17195.15282720,False,,0.00000000,False,1/6/2018 10:28:21 PM
11121b58-bbc2-4087-918b-bdfaac5e517e,BTC-XMR,1/6/2018 10:28:16 PM,LIMIT_SELL,0.02216107,0.16081336,0.00000000,0.00000890,0.00356379,0.02216103,False,,0.00000000,False,1/6/2018 10:28:26 PM
6b7a0abb-39d8-4bc3-bdb5-665fc0329a4c,BTC-XMR,1/6/2018 10:29:23 PM,LIMIT_SELL,0.02216108,0.13996925,0.00000000,0.00000775,0.00310187,0.02216108,False,,0.00000000,False,1/6/2018 10:29:23 PM
13fcafd7-ea95-4ecf-9f74-6dad0ecf53c8,BTC-BCH,1/6/2018 10:29:38 PM,LIMIT_SELL,0.14522206,0.01962659,0.00000000,0.00000713,0.00285252,0.14533956,False,,0.00000000,False,1/6/2018 10:29:38 PM
4fe82b24-9283-4847-bc00-e2465a583b88,BTC-ZEN,1/6/2018 10:29:39 PM,LIMIT_SELL,0.00303000,0.79575674,0.00000000,0.00000602,0.00241114,0.00303000,False,,0.00000000,False,1/6/2018 10:29:39 PM
456d9802-e797-4728-bf5e-2f22f8ff9e66,BTC-ETH,1/6/2018 10:29:46 PM,LIMIT_SELL,0.05795001,0.04802412,0.00000000,0.00000696,0.00278539,0.05799981,False,,0.00000000,False,1/6/2018 10:29:46 PM
c95c8db0-61ac-400b-953a-8a44a466c0c4,USDT-BTC,1/6/2018 10:29:53 PM,LIMIT_SELL,17180.98046875,0.00694234,0.00000000,0.29819051,119.27620794,17180.98046768,False,,0.00000000,False,1/6/2018 10:29:53 PM
3661b6d8-3639-4206-9f2e-1ce547fb236c,BTC-XMR,1/6/2018 10:31:33 PM,LIMIT_SELL,0.02216108,0.12819931,0.00000000,0.00000710,0.00284103,0.02216104,False,,0.00000000,False,1/6/2018 10:31:33 PM
e125353f-4091-4397-9681-79695a0fc767,BTC-THC,1/6/2018 10:31:34 PM,LIMIT_SELL,0.00003465,79.28817522,0.00000000,0.00000686,0.00274733,0.00003465,False,,0.00000000,False,1/6/2018 10:31:34 PM
